0.98050087901174	0.13895687506778	0.13895687506778	0.00612340489475
0.90928550094373	0.39228926144481	0.13895687506778	0.00516619973373
0.90928550094373	0.13895687506778	0.39228926144481	0.00516619973373
0.83199655691004	0.53709656130088	0.13895687506778	0.00253790009242
0.83199655691004	0.39228926144481	0.39228926144481	0.00473843009945
0.83199655691004	0.13895687506778	0.53709656130088	0.00253790009242
0.74675057361468	0.65042645062877	0.13895687506778	0.00331875947267
0.74675057361468	0.53709656130088	0.39228926144481	0.00169118809733
0.74675057361468	0.39228926144481	0.53709656130088	0.00169118809733
0.74675057361468	0.13895687506778	0.65042645062877	0.00331875947267
0.65042645062877	0.74675057361468	0.13895687506778	0.00331875947267
0.65042645062877	0.65042645062877	0.39228926144481	0.00407961715034
0.65042645062877	0.53709656130088	0.53709656130088	0.00129711972982
0.65042645062877	0.39228926144481	0.65042645062877	0.00407961715034
0.65042645062877	0.13895687506778	0.74675057361468	0.00331875947267
0.53709656130088	0.83199655691004	0.13895687506778	0.00253790009242
0.53709656130088	0.74675057361468	0.39228926144481	0.00169118809733
0.53709656130088	0.65042645062877	0.53709656130088	0.00129711972982
0.53709656130088	0.53709656130088	0.65042645062877	0.00129711972982
0.53709656130088	0.39228926144481	0.74675057361468	0.00169118809733
0.53709656130088	0.13895687506778	0.83199655691004	0.00253790009242
0.39228926144481	0.90928550094373	0.13895687506778	0.00516619973373
0.39228926144481	0.83199655691004	0.39228926144481	0.00473843009945
0.39228926144481	0.74675057361468	0.53709656130088	0.00169118809733
0.39228926144481	0.65042645062877	0.65042645062877	0.00407961715034
0.39228926144481	0.53709656130088	0.74675057361468	0.00169118809733
0.39228926144481	0.39228926144481	0.83199655691004	0.00473843009945
0.39228926144481	0.13895687506778	0.90928550094373	0.00516619973373
0.13895687506778	0.98050087901174	0.13895687506778	0.00612340489475
0.13895687506778	0.90928550094373	0.39228926144481	0.00516619973373
0.13895687506778	0.83199655691004	0.53709656130088	0.00253790009242
0.13895687506778	0.74675057361468	0.65042645062877	0.00331875947267
0.13895687506778	0.65042645062877	0.74675057361468	0.00331875947267
0.13895687506778	0.53709656130088	0.83199655691004	0.00253790009242
0.13895687506778	0.39228926144481	0.90928550094373	0.00516619973373
0.13895687506778	0.13895687506778	0.98050087901174	0.00612340489475
-0.13895687506778	0.98050087901174	0.13895687506778	0.00612340489475
